,x,y,labels
0,0.28316581206132446,-0.5582109854725061,morning glory seeds
1,-0.17709521778494305,-0.7355136940400628,morning glory seeds
2,-0.21549068177047845,-0.7239770883729867,morning glory seeds
3,-0.540898644897004,0.4673938162829586,morning glory seeds
4,0.3503796673179845,-0.14163379458514946,morning glory seeds
5,-0.045988162849224586,-0.6954878396815407,morning glory seeds
6,0.3330097735997833,0.6922459360234098,morning glory seeds
7,-0.5514430378495558,-0.5273718869999581,morning glory seeds
8,-0.0326498541093882,-0.2861143450364302,morning glory seeds
9,-0.01863858409706781,-0.3899452996413317,morning glory seeds
10,0.05324053787677418,0.35523689050272744,morning glory seeds
11,0.3077786729036708,-0.22699983560302286,morning glory seeds
12,0.5827457031852321,0.07248680160903445,morning glory seeds
13,-0.5996226026585734,-0.4919260082646078,morning glory seeds
14,-0.22672785397435571,-0.06895347730384276,morning glory seeds
15,-0.7234701450308207,-0.12925909996079935,morning glory seeds
16,0.233248335678774,0.43193023818680853,morning glory seeds
17,-0.3850397001624838,0.6154756268232807,morning glory seeds
18,-0.6027661284442025,-0.3617552477917701,morning glory seeds
19,0.46576017119055546,0.08073854074493957,morning glory seeds
20,0.3181177403697708,-0.006537399666957077,morning glory seeds
21,0.39261489528193255,0.4740459646867491,morning glory seeds
22,0.3540668696708667,0.33816320159018876,morning glory seeds
23,-0.5568952437426762,-0.11542986013434708,morning glory seeds
24,-0.6393106332978534,0.43263616933639515,morning glory seeds
25,-0.5583710873000822,-0.4415473499249871,morning glory seeds
26,-0.6087347363089798,-0.22887983353205932,morning glory seeds
27,-0.7135121079261642,-0.16532874315928078,morning glory seeds
28,-0.21056057480408502,-0.4158885082546896,morning glory seeds
29,-0.7188557604704902,-0.3045889943931523,morning glory seeds
30,0.4249583045951984,-0.34807379304844716,morning glory seeds
31,0.6627381344946801,0.38766162498738416,morning glory seeds
32,-0.016030332876471674,0.7428521960116288,morning glory seeds
33,-0.06447394410808702,0.08120990899021231,morning glory seeds
34,0.0812127538162503,-0.7456647336136021,morning glory seeds
35,0.10255118150282004,-0.7419730340473814,morning glory seeds
36,0.671880852748614,-0.38001388659568436,morning glory seeds
37,0.5688308305135422,-0.5007655576681007,morning glory seeds
38,-0.4817349762705801,-0.5782894324378056,morning glory seeds
39,-0.1714686585911729,0.18762154001323741,morning glory seeds
40,0.20453810796589222,-0.15914660728049723,morning glory seeds
41,0.5912800482286378,0.4111829804821691,morning glory seeds
42,-0.0013161649797717417,0.005586730443632385,morning glory seeds
43,0.1350187662818606,0.7511739381164826,morning glory seeds
44,0.7258436457146079,-0.22808582519566234,morning glory seeds
45,-0.004238786793420636,-0.7112952057908901,morning glory seeds
46,-0.15886022864701455,0.34856101167237774,morning glory seeds
47,0.45413261237070707,-0.5340310484246024,morning glory seeds
48,0.5636912326037368,0.22265385716073746,morning glory seeds
49,-0.21861866484082612,-0.7485293696974683,morning glory seeds
50,-0.08600009105856883,-0.5414849395150506,morning glory seeds
51,0.2520944526676913,0.7049224821634513,morning glory seeds
52,0.21583865338478941,0.47931187434578076,morning glory seeds
53,-0.4876531204221828,0.2461850393917955,morning glory seeds
54,0.2710005050571497,0.3035143067579268,morning glory seeds
55,0.2833261308314982,0.7248007778870682,morning glory seeds
56,0.7139377569779418,-0.2979167363832242,morning glory seeds
57,-0.08463999156719679,-0.2050118545111089,morning glory seeds
58,0.5473045252183152,-0.5317156674664135,morning glory seeds
59,0.00854147089616302,-0.29827796844799637,morning glory seeds
60,-0.1591328228222762,-0.01954205083173294,morning glory seeds
61,0.7587852046126295,-0.1443095032628419,morning glory seeds
62,-0.573016253886853,-0.3225538867332111,morning glory seeds
63,0.2593330893921504,-0.7221340443876437,morning glory seeds
64,0.42131531030103797,-0.6049255152499208,morning glory seeds
65,-0.16259277147983564,0.08606355992487767,morning glory seeds
66,-0.28137275198564016,-0.4634532241431524,morning glory seeds
67,-0.18001196421917925,-0.2712371647477894,morning glory seeds
68,0.6792567172838948,-0.17316389226108306,morning glory seeds
69,0.045827345439532534,0.07295479703625014,morning glory seeds
70,-0.3169785868775263,-0.3388733506607093,morning glory seeds
71,-0.6391752161799235,-0.2450533864737621,morning glory seeds
72,0.2546819140986203,0.06346421318465942,morning glory seeds
73,0.186795507596117,0.2226917047623819,ketamine
74,0.7347688901172327,-0.06782457685318746,ketamine
75,-0.4861983035295408,0.03648872574828339,ketamine
76,0.23666204774861796,-0.2578457620366868,ketamine
77,0.4322263484481579,0.590988424636043,ketamine
78,-0.7693417432290212,-0.05664981656711413,ketamine
79,0.026360799023259482,0.2713974387129382,ketamine
80,0.6410190212313753,0.4291371881355024,ketamine
81,0.20395668681726448,0.17684671215978917,ketamine
82,-0.4232548887452792,0.06625226017731084,ketamine
83,-0.19566722691029484,0.364261180836362,ketamine
84,-0.07484709104407958,-0.5015371182313253,ketamine
85,-0.15531777242654887,-0.1991867190478103,ketamine
86,-0.3951312820455472,0.03347594273308325,ketamine
87,0.5851345234804323,-0.014159669910064017,ketamine
88,0.05100506089498722,-0.5066643715506091,ketamine
89,-0.4114891700209119,0.5991716570163442,ketamine
90,0.42122036358892984,-0.5829846160912008,ketamine
91,0.20795882126825574,0.7196916732092031,ketamine
92,0.21635805090153504,-0.6703773664245134,ketamine
93,0.5801953225981865,0.49765629751603124,ketamine
94,-0.6798607832305624,-0.22245529174622744,ketamine
95,0.5166868838827786,0.12390312696229251,ketamine
96,0.1919980987008898,0.5220525336715868,ketamine
97,-0.2623301883922921,0.4339706511503708,ketamine
98,-0.1523802715356303,-0.5431948714904616,ketamine
99,0.6192398987336202,0.46339086054894046,ketamine
100,0.35360828207753403,0.6742253579333773,ketamine
101,-0.5389199099369721,-0.48912617381830026,ketamine
102,0.7319726339155164,0.07695281647624197,ketamine
103,-0.12514927017951233,0.6582145399115971,ketamine
104,-0.6039654913723765,-0.40339889479396246,ketamine
105,0.23307899303658383,0.6936476908375233,ketamine
106,-0.18962444799537498,0.5153201310392836,ketamine
107,-0.38671148400097594,-0.0523388663787712,ketamine
108,-0.3316279768615029,-0.10277759700970274,ketamine
109,0.07572275484962901,-0.3562309535119928,ketamine
110,0.20105862623418122,-0.5942858812824219,ketamine
111,0.3991123944782841,-0.07132506652490614,ketamine
112,-0.566264119216851,0.3774503787539335,ketamine
113,0.11808932918083948,0.6964184564355617,ketamine
114,0.06040171203993212,0.6864788662863942,ghb
115,0.33107497291600185,0.07043954075004362,ghb
116,0.3787198873073394,0.5055984855202048,ghb
117,0.1939566137814915,0.6502082871059931,ghb
118,0.1761951122702699,0.3172983818770398,ghb
119,-0.036520766000561505,-0.004695482447193936,ghb
120,0.2015610521204307,-0.1222797403369722,ghb
