,x,y,labels
0,-0.07449762451582903,0.006982600037356762,salvia divinorum
1,0.08605914398790696,-0.7735648810265774,salvia divinorum
2,0.4386599679589738,0.6400482715714264,salvia divinorum
3,0.08542440362539225,0.7673708101171599,salvia divinorum
4,0.5566364573568164,0.3633900596225816,salvia divinorum
5,0.0745767473840819,-0.6815589572859073,salvia divinorum
6,0.1518702470363644,-0.6596147193974861,salvia divinorum
7,-0.5220560793210168,0.04814834155492448,salvia divinorum
8,0.624290326333526,-0.4268883881525658,salvia divinorum
9,0.7508324933157916,0.012717521555748812,salvia divinorum
10,0.7321645104438177,0.1603194467673372,salvia divinorum
11,-0.4887196226251827,-0.5478510634709004,salvia divinorum
12,0.028825927584256106,0.6891640585360941,salvia divinorum
13,0.6591389950058656,-0.3767525642051694,salvia divinorum
14,0.29152795058020337,0.478483223198756,salvia divinorum
15,0.5610112838064495,0.46039505182062046,salvia divinorum
16,0.043323862834227435,0.43437456182920353,salvia divinorum
17,-0.5909034030311933,-0.36605276209318255,salvia divinorum
18,0.5186368822855342,-0.47996398844747523,salvia divinorum
19,-0.34457071197994477,-0.2781766531382225,salvia divinorum
20,-0.6533602906024941,-0.40679486160219286,salvia divinorum
21,-0.08269864245156955,-0.4755144847414369,salvia divinorum
22,0.08829572939315183,0.034196976791052325,salvia divinorum
23,-0.2614946915528158,0.6933829355553962,salvia divinorum
24,0.4589432518267462,-0.40528020193400216,salvia divinorum
25,0.6740581738613782,-0.1015717711678335,salvia divinorum
26,-0.20369599081064066,-0.6054511361322226,salvia divinorum
27,-0.5719403998162786,0.15680348144334025,salvia divinorum
28,-0.25575762430965854,0.2787783238385431,salvia divinorum
29,-0.15504774660015486,0.408064096144663,salvia divinorum
30,-0.09585471403369955,-0.2032113009801298,salvia divinorum
31,-0.10546273056302786,-0.7566269422382196,salvia divinorum
32,0.5445910961028431,-0.5434698194439035,salvia divinorum
33,-0.48892775551306783,0.3580133802816713,salvia divinorum
34,-0.20694386647396304,-0.18185527792466194,salvia divinorum
35,-0.6081698560702279,-0.46806238114284276,salvia divinorum
36,-0.4357257998875986,0.3012110234484302,salvia divinorum
37,-0.40446405766805177,0.17439843453188889,salvia divinorum
38,-0.32211478205442645,-0.6872169821458759,salvia divinorum
39,-0.27746887656709235,0.6017903527377257,salvia divinorum
40,-0.7294275967705486,0.19830087906293106,salvia divinorum
41,-0.20768182150413378,-0.6977377180946337,salvia divinorum
42,0.6361856907343846,-0.20299468864972783,salvia divinorum
43,0.07847147827418964,-0.19659154783330957,salvia divinorum
44,-0.2618195285280893,-0.5362033311601521,salvia divinorum
45,0.5349104143801192,0.5247952283864368,salvia divinorum
46,-0.7265602933167519,-0.25543939469646176,salvia divinorum
47,0.08916497978980611,0.4878261451929191,salvia divinorum
48,-0.5431992131737298,-0.15986425689030986,salvia divinorum
49,0.6663343609404037,0.38574863379355356,salvia divinorum
50,0.299335690529647,-0.33828956319350084,salvia divinorum
51,-0.25171240535572276,0.40025904800421536,salvia divinorum
52,0.17583257650235212,0.6615120825110166,salvia divinorum
53,0.3782257905475885,-0.47864233227107006,salvia divinorum
54,0.7645927886190699,-0.06382356056917315,salvia divinorum
55,-0.11528767895579423,0.6734728909778106,salvia divinorum
56,0.7452479373450974,-0.18723185658466562,salvia divinorum
57,0.16242048464705452,-0.7475471474168661,salvia divinorum
58,0.2962489395764477,-0.5961710429255193,salvia divinorum
59,0.013985411251232337,0.7583809069932486,salvia divinorum
60,0.6214658240754475,0.44876810439712744,salvia divinorum
61,-0.07512268306515185,-0.2734473263707762,salvia divinorum
62,-0.12445076842138042,-0.5854132943439141,salvia divinorum
63,0.41570241339223635,0.2637420792637793,salvia divinorum
64,0.5311464887766253,-0.3555665618304166,salvia divinorum
65,0.6003311941108461,0.2643189034314041,salvia divinorum
66,0.39313350854489626,0.5209135189173673,salvia divinorum
67,-0.539959379894024,-0.5123611567196952,salvia divinorum
68,-0.26262858896136193,-0.7164725765765324,salvia divinorum
69,-0.13277768073734322,0.5832486718982274,salvia divinorum
70,-0.6152087760695676,0.44877794798633364,salvia divinorum
71,-0.3881454022725604,-0.6553844411260435,salvia divinorum
72,-0.4680477718198809,0.5889134857309763,salvia divinorum
73,-0.665023345202819,-0.2707903499366534,salvia divinorum
74,0.30183439692263103,-0.6634137107598614,salvia divinorum
75,0.46981758087130077,-0.5528079467347414,salvia divinorum
76,0.4272955320986429,-0.23133869955035086,salvia divinorum
77,0.24509186193652302,-0.12712880851517017,salvia divinorum
78,-0.7547742892098808,0.1314607157495497,salvia divinorum
79,-0.2102972200895299,0.5151401275132986,salvia divinorum
80,-0.06848697443834201,0.19753429236532785,salvia divinorum
81,-0.6324283820891462,0.05158177984144998,salvia divinorum
82,-0.2966978940999083,0.33061438438923546,salvia divinorum
83,0.7373995226316408,-0.10975621391938109,salvia divinorum
84,0.5027417689338166,0.4349010473534333,salvia divinorum
85,-0.204250558056504,0.6809100303783632,salvia divinorum
86,-0.7119710364050799,-0.10876274975255333,salvia divinorum
87,-0.6490087903292836,0.39208623127617076,salvia divinorum
88,0.16322680213473997,0.27926906754292385,salvia divinorum
89,-0.03747392857628474,0.42772723969334214,salvia divinorum
90,0.22242821898108664,-0.7262285431382267,salvia divinorum
91,-0.3489406012515785,-0.06456246701003726,salvia divinorum
92,0.374164409909315,-0.14149414080080688,salvia divinorum
93,-0.674440756638423,0.3329003369654091,salvia divinorum
94,0.05652127919705868,-0.4120656292461347,salvia divinorum
95,0.6359569522088078,0.17847203512939724,salvia divinorum
96,-0.320436753385989,0.6903314535542079,salvia divinorum
97,0.3363666269675904,0.6512139651833576,salvia divinorum
98,-0.011002323226053328,-0.11725257708715342,salvia divinorum
99,-0.49774109312046805,-0.6017125489719116,salvia divinorum
100,-0.7141974863447326,-0.19320437666350823,salvia divinorum
101,0.32929000205698067,0.07093679672293032,salvia divinorum
102,0.6860691180945152,0.09117109943678975,salvia divinorum
103,0.5859221679601494,-0.06177403062686055,salvia divinorum
104,0.49568921504454244,0.5763910338806986,salvia divinorum
105,0.6465315316362481,0.00038800248263885366,salvia divinorum
106,0.044040991429258124,-0.5015149215195392,salvia divinorum
107,-0.4895753186961877,-0.3528814373702422,salvia divinorum
108,0.010864297709660343,-0.6230179366205758,salvia divinorum
109,0.4850634347318878,-0.26945039057491915,salvia divinorum
110,-0.4242578010392793,0.6304127820349992,salvia divinorum
111,0.22219675943622785,-0.023429511311609183,salvia divinorum
112,-0.20271463272198895,-0.41087499932229643,salvia divinorum
113,-0.7587312360219299,-0.12750844106947817,salvia divinorum
114,0.512055450760361,0.11295603352046561,salvia divinorum
115,0.3249582827449353,0.2823595163766499,salvia divinorum
116,-0.4217295571691156,-0.5956244869655932,salvia divinorum
117,-0.38697340051189116,0.40271464808762225,salvia divinorum
118,-0.605088612138148,-0.031323393979895905,salvia divinorum
119,0.6939894064097116,-0.3133216087460245,salvia divinorum
120,0.29852872630255217,0.6024470375699109,salvia divinorum
121,0.7076668488410721,0.29506021543417776,salvia divinorum
122,-0.5732500134146506,0.5063603370297252,salvia divinorum
123,-0.25417115402826357,0.09672507905810747,salvia divinorum
124,-0.0919289844559794,0.7519293339846883,salvia divinorum
125,-0.34427594848290777,0.5419348494667857,salvia divinorum
126,0.4711055062783457,-0.6098811541301365,salvia divinorum
127,-0.0665760610734773,0.5889986802516082,salvia divinorum
128,0.14287517549758463,0.5416714270611318,salvia divinorum
129,0.020196341443579104,-0.7316132665118684,salvia divinorum
130,-0.6716567739368259,0.24185424957804022,salvia divinorum
131,-0.5154288827579251,0.5432939894245913,salvia divinorum
132,-0.03900776170549973,-0.754453418012863,h.b. woodrose seeds
133,-0.664123906483913,-0.33492120778503937,h.b. woodrose seeds
134,-0.7110160920673378,0.27825880588355656,h.b. woodrose seeds
135,-0.22482581909576116,-0.32077021415143075,h.b. woodrose seeds
136,-0.5422793157548086,0.24568295702660603,h.b. woodrose seeds
137,0.380372443439244,-0.050249979621245666,h.b. woodrose seeds
138,-0.15442546725857875,-0.7232064349569969,h.b. woodrose seeds
139,-0.6249863014730972,-0.11991721891246183,h.b. woodrose seeds
140,0.23746016470981446,0.734196870949197,h.b. woodrose seeds
141,0.7289988205127146,0.2287481897252712,h.b. woodrose seeds
142,-0.31977009223702113,-0.15612876511621618,h.b. woodrose seeds
143,-0.17553405798479108,-0.062448064421225274,h.b. woodrose seeds
144,0.3645917083484536,-0.6393968135054112,h.b. woodrose seeds
145,-0.42491240941343733,0.5122974042314885,h.b. woodrose seeds
146,-0.5010154465567491,-0.2606533542032619,h.b. woodrose seeds
147,0.270121827948305,-0.491553448796028,h.b. woodrose seeds
148,-0.31762718169682896,0.13702393194153778,h.b. woodrose seeds
149,0.2964037185960212,0.6984471434457302,h.b. woodrose seeds
150,-0.3138645043764682,-0.6068944451764732,h.b. woodrose seeds
151,-0.37213452557398186,-0.006147858452626382,h.b. woodrose seeds
152,0.4192506944793419,0.12328051653403099,h.b. woodrose seeds
153,0.5212709246181855,0.23726468693417072,h.b. woodrose seeds
154,-0.37019211338191993,0.6559050757537032,h.b. woodrose seeds
155,0.4332674718498098,0.47112174673216045,h.b. woodrose seeds
156,0.06003275352673609,0.28274081764894626,h.b. woodrose seeds
157,-0.5744939383796515,0.33753968402525864,h.b. woodrose seeds
158,0.15731052638443405,-0.5518085787958861,h.b. woodrose seeds
159,-0.043432950507856144,0.7344620125699004,h.b. woodrose seeds
160,0.009755637657551292,0.05110112274248934,h.b. woodrose seeds
161,0.3997050038418392,0.6137159565014014,h.b. woodrose seeds
162,-0.0601392192699508,0.302810300830197,h.b. woodrose seeds
163,0.7708682832724724,0.07873415206402977,h.b. woodrose seeds
164,0.16878363248232384,-0.44326881690431946,h.b. woodrose seeds
165,-0.07215754770800391,-0.6660366605937328,h.b. woodrose seeds
166,0.41029765242583205,-0.60821977459416,h.b. woodrose seeds
167,0.11706657831890571,0.16767217024862827,h.b. woodrose seeds
168,-0.5396487074130013,-0.4576177837373024,h.b. woodrose seeds
169,0.27740443935019327,-0.7075306792025837,h.b. woodrose seeds
170,-0.4193074129437826,-0.3794253854821677,h.b. woodrose seeds
171,0.14189519640899426,-0.31830952536503276,h.b. woodrose seeds
172,0.6265017190207557,-0.3051915217256819,h.b. woodrose seeds
173,0.7072097909356089,-0.24667638104077655,h.b. woodrose seeds
174,0.5863050002102613,-0.17562277524072947,dimenhydrinate (dramamine)
175,0.5960263765045878,0.07867255735265684,dimenhydrinate (dramamine)
176,-0.1541586044233141,0.1286034742959514,dimenhydrinate (dramamine)
177,0.2625649495395284,0.19343188098660044,dimenhydrinate (dramamine)
178,0.3408153891010748,0.3570370429390533,dimenhydrinate (dramamine)
179,-0.5750415902574253,-0.23156651990506708,dimenhydrinate (dramamine)
180,-0.04210883764251626,-0.3955895139165536,dimenhydrinate (dramamine)
181,-0.7334087172684352,0.010648080610783229,dimenhydrinate (dramamine)
182,0.26720038545645663,-0.23201282137470278,dimenhydrinate (dramamine)
183,-0.46322562637540127,-0.019706546446406754,dimenhydrinate (dramamine)
184,0.15967604976823208,0.7420638552852298,dimenhydrinate (dramamine)
185,-0.523946238423676,0.45590851717939507,dimenhydrinate (dramamine)
186,-0.3296925817325967,-0.42302172141309735,dimenhydrinate (dramamine)
187,-0.7587344481133146,0.06572330409407089,dimenhydrinate (dramamine)
188,0.6400569195885188,0.31934473560068094,dimenhydrinate (dramamine)
189,-0.6761728341233989,0.1395129966175663,dimenhydrinate (dramamine)
190,0.4685890194066325,-0.0029627980059786668,dimenhydrinate (dramamine)
191,-0.7570917732525202,-0.04565131984494362,dimenhydrinate (dramamine)
192,0.5812168634854907,-0.46887338355655306,dimenhydrinate (dramamine)
193,-0.37790762350891044,-0.5186216754126953,dimenhydrinate (dramamine)
194,0.21396686088931327,0.5740274118013601,dimenhydrinate (dramamine)
195,-0.1721472859084248,0.746857897459599,dimenhydrinate (dramamine)
196,0.2833634534553283,-0.40064545969516213,dimenhydrinate (dramamine)
197,0.20295517476348932,0.35815048845985126,dimenhydrinate (dramamine)
198,0.1074179008371021,-0.0903499719071527,dimenhydrinate (dramamine)
199,0.09375063345394626,0.6631010272913723,dimenhydrinate (dramamine)
